guid,subspecies,catalognumberint,collectors,state_prov,county,spec_locality,collectornumber,date,parts,sex,dec_lat,dec_long,coordinateuncertaintyinmeters,total length,tail length,hind foot with claw,ear from notch,ear from crown,weight,total length unit,tail length unit,hind foot with claw unit,ear from notch unit,ear from crown unit,weight unit,reproductive data,unformatted measurements
MVZ:Mamm:215509,Sorex trowbridgii mariposae,215509,,California,Lassen County,"Blacks Mountain Experimental Forest, Lassen National Forest",,2003-10-14,DNA (frozen); skeleton; tissue (frozen),male,40.733657,-121.1162304,583,,,,,,,,,,,,,,
MVZ:Mamm:102989,Sorex trowbridgii montereyensis,102989,Walter W. Dalquest,California,Monterey County,mouth of Limekiln Creek,Walter W. Dalquest 4209,1945-06-26,"skin, study; skull",female,36.00899,-121.517925,161,113,51,15,,,5.6,mm,mm,mm,,,g,no emb,
MVZ:Mamm:177977,Sorex trowbridgii humboldtensis,177977,Martin G. Raphael,California,Humboldt County,"License Plate, 5.6 km S, 2.6 km W Salyer",Martin G. Raphael 321,1982-07-08,skull,unknown,40.84067,-123.61433,3536,107,44,12,8,,,mm,mm,mm,mm,,,,
MVZ:Mamm:47671,Sorex trowbridgii montereyensis,47671,Ward C. Russell,California,Santa Cruz County,"Vine Hill Rd., Santa Cruz Mts.",Ward C. Russell 1784,1931-08-28,"skin, study; skull",male,37.0538786,-122.0001945,1609,115,52,14,9,,,mm,mm,mm,mm,,,,
MVZ:Mamm:95854,Sorex trowbridgii trowbridgii,95854,Ward C. Russell,Washington,Cowlitz County,6 mi E mouth Kalama River,Ward C. Russell 8363,1941-06-25,"skin, study; skull",male,46.0339,-122.74447206,32221,125,60,13,7,,,mm,mm,mm,mm,,,,
MVZ:Mamm:191493,Sorex trowbridgii montereyensis,191493,"James L. Patton, Gary M. Fellers",California,Marin County,"Bear Valley Trail, 0.8 km S Divide Meadow, 3.3 km SSW Olema, Point Reyes National Seashore",James L. Patton 17039,1998-06-17,skeleton; tissue (frozen),female,38.0133789,-122.8001209,1548,,,,,,,,,,,,,,
MVZ:Mamm:191494,Sorex trowbridgii montereyensis,191494,"James L. Patton, Gary M. Fellers",California,Marin County,"Bear Valley Trail, 0.8 km S Divide Meadow, 3.3 km SSW Olema, Point Reyes National Seashore",James L. Patton 17040,1998-06-17,skeleton; tissue (frozen),female,38.0133789,-122.8001209,1548,,,,,,,,,,,,,,
MVZ:Mamm:178480,Sorex trowbridgii humboldtensis,178480,Martin G. Raphael,California,Trinity County,"Shasta-Trinity National Forest, Barnum Ridge West, 7.2 km N, 6.4 km W Big Bar",Martin G. Raphael 1047,1983-02-23,skull,unknown,40.8143716,-123.3274514,3230,,,,,,,,,,,,,,
MVZ:Mamm:178504,Sorex trowbridgii humboldtensis,178504,Martin G. Raphael,California,Trinity County,"Ziegler Point, 1.3 km N, 5.6 km E Salyer",Martin G. Raphael 1343,1983-05-10,skull,unknown,40.90198,-123.51688,2098,93,41,13,6,,,mm,mm,mm,mm,,,,
MVZ:Mamm:177420,Sorex trowbridgii montereyensis,177420,David O. Ribble,California,Monterey County,"Finch Creek, Hastings Natural History Reservation",David O. Ribble 1022-A,1989-11-04,"skin, study; skull",female,36.37266,-121.56168,901,103,50,14,7,,4.5,mm,mm,mm,mm,,g,nullip.,
MVZ:Mamm:219008,Sorex trowbridgii montereyensis,219008,"Ilona Lunenburg, Andrea Swei",California,Marin County,"Marin Municipal Water District, Fairfax",90,2006-05-30,skeleton; tissue (frozen),unknown,37.9595444444,-122.5995888889,130,,,,,,4.6,,,,,,g,,
MVZ:Mamm:178147,Sorex trowbridgii humboldtensis,178147,Martin G. Raphael,California,Humboldt County,"Six Rivers National Forest, Waterman Ridge, 8.9 km E Willow Creek",Martin G. Raphael 1503,1983-06-06,skull,unknown,40.93966,-123.5222,10329,95,44,11,,,,mm,mm,mm,,,,,
MVZ:Mamm:101956,Sorex trowbridgii montereyensis,101956,Seth B. Benson,California,Alameda County,"University of California Botanical Garden, Strawberry Canyon, Berkeley",Seth B. Benson 8939,1945-04-14,"skin, study; skull",female,37.87438,-122.2377,229,121,44,14,10,4,8.3,mm,mm,mm,mm,mm,g,"no emb, nursing?",
MVZ:Mamm:67189,Sorex trowbridgii montereyensis,67189,Emmet T. Hooper,California,Marin County,3 mi W Inverness,Emmet T. Hooper 101,1935-06-14,"skin, study; skull",female,38.1010747,-122.9111073,5283,119,54,11,,,,mm,mm,mm,,,,,
MVZ:Mamm:178308,Sorex trowbridgii humboldtensis,178308,Martin G. Raphael,California,Trinity County,"Six Rivers National Forest, Hawkins Creek, 4.8 km E Salyer",Martin G. Raphael 315,1982-07-16,skull,male,40.893113,-123.505221,2602,117,48,14,8,,,mm,mm,mm,mm,,,,
MVZ:Mamm:191609,Sorex trowbridgii montereyensis,191609,"James L. Patton, Gary M. Fellers",California,Marin County,"Stewart Trail at junction Greenpick trail, 5.2 km S Olema, Point Reyes National Seashore",James L. Patton 17058,1998-06-25,skeleton; tissue (frozen),female,37.9936085,-122.7860072,4429,,,,,,,,,,,,,,
MVZ:Mamm:191610,Sorex trowbridgii montereyensis,191610,"James L. Patton, Gary M. Fellers",California,Marin County,"Stewart Trail at junction Greenpick trail, 5.2 km S Olema, Point Reyes National Seashore",James L. Patton 17059,1998-06-25,skeleton; tissue (frozen),female,37.9936085,-122.7860072,4429,,,,,,,,,,,,,,
MVZ:Mamm:178392,Sorex trowbridgii humboldtensis,178392,Martin G. Raphael,California,Trinity County,"Shasta-Trinity National Forest, Beartooth Mt., 4.8 km N, 10 km E Burnt Ranch",Martin G. Raphael 581,1982-12-10,skull,unknown,40.9195595,-123.3645503,2425,114,47,12,,,,mm,mm,mm,,,,,
MVZ:Mamm:178389,Sorex trowbridgii humboldtensis,178389,Martin G. Raphael,California,Trinity County,"Shasta-Trinity National Forest, Beartooth Mt., 4.8 km N, 10 km E Burnt Ranch",Martin G. Raphael 535,1982-12-10,skull,unknown,40.9195595,-123.3645503,2425,,47,12,,,,,mm,mm,,,,,
MVZ:Mamm:178395,Sorex trowbridgii humboldtensis,178395,Martin G. Raphael,California,Trinity County,"Shasta-Trinity National Forest, Beartooth Mt., 4.8 km N, 10 km E Burnt Ranch",Martin G. Raphael 584,1982-12-10,skull,unknown,40.9195595,-123.3645503,2425,114,49,13,7,,,mm,mm,mm,mm,,,,
MVZ:Mamm:178398,Sorex trowbridgii humboldtensis,178398,Martin G. Raphael,California,Trinity County,"Shasta-Trinity National Forest, Beartooth Mt., 4.8 km N, 10 km E Burnt Ranch",Martin G. Raphael 587,1982-12-10,skull,unknown,40.9195595,-123.3645503,2425,105,52,13,,,,mm,mm,mm,,,,,
MVZ:Mamm:178017,Sorex trowbridgii humboldtensis,178017,Martin G. Raphael,California,Humboldt County,"Six Rivers National Forest, Horse Linto, 1.8 km S, 13.7 km E Hoopa",Martin G. Raphael 408,1982-12-13,skull,unknown,41.04637,-123.52031,8125,,46,,,,,,mm,,,,,,
MVZ:Mamm:191606,Sorex trowbridgii montereyensis,191606,"James L. Patton, Gary M. Fellers",California,Marin County,"Stewart Trail at junction Greenpick trail, 5.2 km S Olema, Point Reyes National Seashore",James L. Patton 17055,1998-06-25,skeleton; tissue (frozen),female,37.9936085,-122.7860072,4429,,,,,,,,,,,,,,
MVZ:Mamm:97402,Sorex trowbridgii humboldtensis,97402,John Culbreath,California,Trinity County,"South Fork Mt., 3.5 mi N and 2 mi E Mad River Rock",John Culbreath 157,1942-01-22,"skin, study",female,40.42405,-123.43834,2422,107,55,14,9,5,5.1,mm,mm,mm,mm,mm,g,,
MVZ:Mamm:191615,Sorex trowbridgii montereyensis,191615,"James L. Patton, Gary M. Fellers",California,Marin County,"Stewart Trail at junction Greenpick trail, 5.2 km S Olema, Point Reyes National Seashore",James L. Patton 17064,1998-06-25,skeleton; tissue (frozen),female,37.9936085,-122.7860072,4429,,,,,,,,,,,,,,
MVZ:Mamm:178369,Sorex trowbridgii humboldtensis,178369,Martin G. Raphael,California,Trinity County,"Shasta-Trinity National Forest, Hennessy Creek, 3.2 km N, 2.4 km W Burnt Ranch",Martin G. Raphael 456,1982-12-13,skull,unknown,40.8318968,-123.5110449,1193,94,43,12,,,,mm,mm,mm,,,,,
MVZ:Mamm:178381,Sorex trowbridgii humboldtensis,178381,Martin G. Raphael,California,Trinity County,"Shasta-Trinity National Forest, Hennessy Creek, 3.2 km N, 2.4 km W Burnt Ranch",Martin G. Raphael 502,1982-12-13,skull,unknown,40.8318968,-123.5110449,1193,,,,,,,,,,,,,,
MVZ:Mamm:178146,Sorex trowbridgii humboldtensis,178146,Martin G. Raphael,California,Trinity County,"Halcon, 5.6 km N, 2.9 km E Salyer",Martin G. Raphael 1502,1983-06-03,skull,unknown,40.94152,-123.54907,3536,85,41,11,,,,mm,mm,mm,,,,,
MVZ:Mamm:178327,Sorex trowbridgii humboldtensis,178327,Martin G. Raphael,California,Trinity County,"Six Rivers National Forest, Hawkins Creek, 4.8 km E Salyer",Martin G. Raphael 371,1982-11-29,skull,unknown,40.893113,-123.505221,2602,,44,,,,,,mm,,,,,,
MVZ:Mamm:120434,Sorex trowbridgii trowbridgii,120434,Seth B. Benson,Washington,Clallam County,"Elwah River, 1 mi S Bridge on Hwy. 101",Seth B. Benson 11959,1956-05-16,"skin, study; skull",male,48.06544,-123.57808,1622,118,55,14,9,5,6,mm,mm,mm,mm,mm,g,,
MVZ:Mamm:19628,Sorex trowbridgii montereyensis,19628,Alfred C. Shelton,California,Sonoma County,7 mi W Cazadero,Alfred C. Shelton 181,1913-06-26,"skeleton; skin, study; skull",female,38.5267372,-123.1768354,805,115,44,14,,,,mm,mm,mm,,,,3 pr. ab. mam.,
